row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Dự phòngVND,01/01/2021 > Giá trịVND,01/01/2021 > Dự phòngVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Dự phòngVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Dự phòngVND
a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn,,,,
- Công ty Cổ phần Bắt động sản Galaxy Land,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Bắt động sản Galaxy Land,- Công ty Cổ phần Bắt động sản Galaxy Land,3.123.843.294,-,179.594.049.402,-,3123843294.0,,179594049402.0,
- Công ty Cổ phần Dịch vụ Du lịch ONSEN FUJI,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Dịch vụ Du lịch ONSEN FUJI,- Công ty Cổ phần Dịch vụ Du lịch ONSEN FUJI,382.427.198,-,15.357.957.080,-,382427198.0,,15357957080.0,
- Công ty TNHH GAMUDA Land Việt Nam,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty TNHH GAMUDA Land Việt Nam,- Công ty TNHH GAMUDA Land Việt Nam,8.286.100.431,-,11.118.604.473,-,8286100431.0,,11118604473.0,
- Công ty Cổ phần Trung Sơn Bắc,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Trung Sơn Bắc,- Công ty Cổ phần Trung Sơn Bắc,11.282.922.488,-,-,-,11282922488.0,,,
- Công ty Cổ phần Tập đoàn Đầu tư,a) Phải thu của khách hàng chi tiết theo khách hàng có số dư lớn > - Công ty Cổ phần Tập đoàn Đầu tư,- Công ty Cổ phần Tập đoàn Đầu tư,9.736.122.505,-,2.571.896.760,-,9736122505.0,,2571896760.0,
Thăng Long,Thăng Long,Thăng Long,Thăng Long,Thăng Long,Thăng Long,Thăng Long,,,,
- Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,Thăng Long > - Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,- Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,9.715.959.251,-,54.979.714.525,-,9715959251.0,,54979714525.0,
- Công ty Cổ phần Hồng Lam Xuân Thành,Thăng Long > - Công ty Cổ phần Hồng Lam Xuân Thành,- Công ty Cổ phần Hồng Lam Xuân Thành,-,-,21.276.232.449,-,,,21276232449.0,
- Công ty Cổ phần Phát triển Nhà Bình Minh (*),Thăng Long > - Công ty Cổ phần Phát triển Nhà Bình Minh (*),- Công ty Cổ phần Phát triển Nhà Bình Minh (*),180.541.229.839,-,105.370.043.337,-,180541229839.0,,105370043337.0,
