row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Người mua trả tiền trước ngắn hạn,a. Người mua trả tiền trước ngắn hạn,a. Người mua trả tiền trước ngắn hạn,a. Người mua trả tiền trước ngắn hạn,a. Người mua trả tiền trước ngắn hạn,,
Công ty TNHH Việt Mỹ,a. Người mua trả tiền trước ngắn hạn > Công ty TNHH Việt Mỹ,Công ty TNHH Việt Mỹ,21.187.500.000,4.400.621.750,21187500000.0,4400621750.0
Công ty TNHH một thành viên TM&DV Minh Dũng,a. Người mua trả tiền trước ngắn hạn > Công ty TNHH một thành viên TM&DV Minh Dũng,Công ty TNHH một thành viên TM&DV Minh Dũng,18.124.074.799,,18124074799.0,
Công ty TNHH TMDV Phân bón Tuấn Vũ,a. Người mua trả tiền trước ngắn hạn > Công ty TNHH TMDV Phân bón Tuấn Vũ,Công ty TNHH TMDV Phân bón Tuấn Vũ,,40.040.650.500,,40040650500.0
Công ty TNHH TMDV Kim Ngoan,a. Người mua trả tiền trước ngắn hạn > Công ty TNHH TMDV Kim Ngoan,Công ty TNHH TMDV Kim Ngoan,6.415.272.954,27.415.175.000,6415272954.0,27415175000.0
Các khách hàng khác,a. Người mua trả tiền trước ngắn hạn > Các khách hàng khác,Các khách hàng khác,77.878.822.233,51.094.069.464,77878822233.0,51094069464.0
,,,123.605.669.986,122.950.516.714,123605669986.0,122950516714.0
b. Trả trước từ các bên liên quan,b. Trả trước từ các bên liên quan,b. Trả trước từ các bên liên quan,b. Trả trước từ các bên liên quan,b. Trả trước từ các bên liên quan,,
(Chi tiết tại Thuyết minh số 39),b. Trả trước từ các bên liên quan > (Chi tiết tại Thuyết minh số 39),(Chi tiết tại Thuyết minh số 39),687.268.384,-,687268384.0,
,,,687.268.384,-,687268384.0,
Tổng cộng,b. Trả trước từ các bên liên quan > Tổng cộng,Tổng cộng,124.292.938.370,122.950.516.714,124292938370.0,122950516714.0
