row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Tài chính Công đoàn Dầu khí Việt Nam > Công ty TNHH Thương mại Sản xuất Ngọc Lan > Công ty Cổ phần Hóa đầu và Xơ sợi Việt Nam,Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 115.725.753.648,Số cuối năm > Giá trị có thể thu hồi > - > 1.545.947.178,Số cuối năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648,Số cuối năm > Giá trị có thể thu hồi > - > 424.979.278,Số đầu năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,numeric__Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 115.725.753.648,numeric__Số cuối năm > Giá trị có thể thu hồi > - > 1.545.947.178,numeric__Số cuối năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm,numeric__Số cuối năm > Giá gốc > 110.143.267.289 > 9.153.800.000 > 114.704.334.648,numeric__Số cuối năm > Giá trị có thể thu hồi > - > 424.979.278,numeric__Số đầu năm > VND Thời gian quá hạn > Trên 3 năm > Từ 6 tháng đến trên 3 năm
- Phải thu liên quan đến bào lãnh đối ứng,- Phải thu liên quan đến bào lãnh đối ứng,- Phải thu liên quan đến bào lãnh đối ứng,107.786.937.303,-,,107.786.937.303,-,,107786937303.0,,,107786937303.0,,
- Phải thu khác,- Phải thu khác,- Phải thu khác,7.938.816.345,1.545.947.178,,6.917.397.345,424.979.278,,7938816345.0,1545947178.0,,6917397345.0,424979278.0,
,,,235.022.820.937,1.545.947.178,,234.001.401.937,424.979.278,,235022820937.0,1545947178.0,,234001401937.0,424979278.0,
