row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Dự phòngVND,01/01/2016 > Giá trịVND,01/01/2016 > Dự phòngVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Dự phòngVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
- Phải thu về bảo hiểm xã hội,a) Ngắn hạn > - Phải thu về bảo hiểm xã hội,- Phải thu về bảo hiểm xã hội,4.868.500,-,-,-,4868500.0,,,
- Tạm ứng,- Tạm ứng,- Tạm ứng,-,-,-,-,,,,
"- Ký cược, ký quỹ","- Tạm ứng > - Ký cược, ký quỹ","- Ký cược, ký quỹ",5.500.000.000,-,1.790.000.000,-,5500000000.0,,1790000000.0,
- Phải thu khác,- Tạm ứng > - Phải thu khác,- Phải thu khác,20.198.605.448,-,12.535.048.489,-,20198605448.0,,12535048489.0,
+ Phải thu dự án Lê Thành,- Tạm ứng > + Phải thu dự án Lê Thành,+ Phải thu dự án Lê Thành,991.142.282,-,5.197.652.282,-,991142282.0,,5197652282.0,
+ Phải thu dự án Gia Phú,- Tạm ứng > + Phải thu dự án Gia Phú,+ Phải thu dự án Gia Phú,5.391.000.324,(5.391.000.324),5.391.000.324,(5.391.000.324),5391000324.0,-5391000324.0,5391000324.0,-5391000324.0
+ Phải thu Công ty Cổ phần Bắt động sản Cen Sài Gòn tiền vay,- Tạm ứng > + Phải thu Công ty Cổ phần Bắt động sản Cen Sài Gòn tiền vay,+ Phải thu Công ty Cổ phần Bắt động sản Cen Sài Gòn tiền vay,-,-,1.510.130.756,-,,,1510130756.0,
+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,- Tạm ứng > + Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ,13.429.542.388,-,-,-,13429542388.0,,,
+ Phải thu khác,- Tạm ứng > + Phải thu khác,+ Phải thu khác,386.920.454,-,436.265.127,-,386920454.0,,436265127.0,
,,,25.703.473.948,(5.391.000.324),14.325.048.489,"(5.391.000,324)",25703473948.0,-5391000324.0,14325048489.0,-5391000.324
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
- Phải thu về hợp tác kinh doanh - Công ty Cổ phần Phát triển đầu tư Hà Nội Sunrise(*),b) Dài hạn > - Phải thu về hợp tác kinh doanh - Công ty Cổ phần Phát triển đầu tư Hà Nội Sunrise(*),- Phải thu về hợp tác kinh doanh - Công ty Cổ phần Phát triển đầu tư Hà Nội Sunrise(*),201.143.650.000,-,-,-,201143650000.0,,,
"- Ký cược, ký quỹ","b) Dài hạn > - Ký cược, ký quỹ","- Ký cược, ký quỹ",451.384.419.258,-,2.421.520.000,-,451384419258.0,,2421520000.0,
+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ - Tiền đảm bảo làm tổng đại lý phân phối các dự án,b) Dài hạn > + Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ - Tiền đảm bảo làm tổng đại lý phân phối các dự án,+ Công ty Cổ phần Đầu tư và Phát triển Bắt động sản Thế Kỳ - Tiền đảm bảo làm tổng đại lý phân phối các dự án,282.000.000.000,-,-,-,282000000000.0,,,
+ Công ty Cổ phần Xuất nhập khẩu Tổng hợp Hà Nội - Geleximco- Tiền đảm bảo làm tổng đại lý phân phối dự án An Bình,b) Dài hạn > + Công ty Cổ phần Xuất nhập khẩu Tổng hợp Hà Nội - Geleximco- Tiền đảm bảo làm tổng đại lý phân phối dự án An Bình,+ Công ty Cổ phần Xuất nhập khẩu Tổng hợp Hà Nội - Geleximco- Tiền đảm bảo làm tổng đại lý phân phối dự án An Bình,66.820.000.000,-,-,-,66820000000.0,,,
+ Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil- Tiền đảm bảo làm tổng đại lý phân phối dự án D'.Le Roi Soleil Quảng An,b) Dài hạn > + Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil- Tiền đảm bảo làm tổng đại lý phân phối dự án D'.Le Roi Soleil Quảng An,+ Công ty Cổ phần Đầu tư & Dịch vụ Khách sạn Soleil- Tiền đảm bảo làm tổng đại lý phân phối dự án D'.Le Roi Soleil Quảng An,33.100.000.000,-,-,-,33100000000.0,,,
"+ Ký cược, ký quỹ khác","b) Dài hạn > + Ký cược, ký quỹ khác","+ Ký cược, ký quỹ khác",69.464.419.258,-,2.421.520.000,-,69464419258.0,,2421520000.0,
,,,652.528.069.258,-,2.421.520.000,-,652528069258.0,,2421520000.0,
