row_label_raw,row_label_full,Ông Nguyễn Trung Vũ,Chủ tịch,col_2,numeric__Chủ tịch,numeric__col_2
Bà Trần Thị Thanh Bình,Bà Trần Thị Thanh Bình,Bà Trần Thị Thanh Bình,Phó Chủ tịch thường trực,(Bổ nhiệm ngày 03/02/2017),,
Ông Phạm Thanh Hưng,Ông Phạm Thanh Hưng,Ông Phạm Thanh Hưng,Thành viên,,,
Ông Nguyễn Anh Hương,Ông Nguyễn Anh Hương,Ông Nguyễn Anh Hương,Thành viên,,,
Ông Nguyễn Thọ Tuyển,Ông Nguyễn Thọ Tuyển,Ông Nguyễn Thọ Tuyển,Thành viên,,,
Ông Lê Xuân Nga,Ông Lê Xuân Nga,Ông Lê Xuân Nga,Thành viên,,,
