row_label_raw,row_label_full,col_0,Năm 2016,numeric__Năm 2016
,,,VND,
"Các khoản phạt, lãi chậm nộp thuế","Các khoản phạt, lãi chậm nộp thuế","Các khoản phạt, lãi chậm nộp thuế",873.346.531,873346531.0
Các khoản bị phạt theo hợp đồng kinh tế,Các khoản bị phạt theo hợp đồng kinh tế,Các khoản bị phạt theo hợp đồng kinh tế,1.300.000.000,1300000000.0
Chi phí khác,Chi phí khác,Chi phí khác,1.196.922.073,1196922073.0
,,,3.370.268.604,3370268604.0
