row_label_raw,row_label_full,Ông Nguyễn Thọ Tuyên,Tổng Giám đốc,col_2,numeric__Tổng Giám đốc,numeric__col_2
Bà Nguyễn Thị Thanh,Bà Nguyễn Thị Thanh,Bà Nguyễn Thị Thanh,Phó Tổng Giám đốc,,,
Ông Nguyễn Anh Hương,Ông Nguyễn Anh Hương,Ông Nguyễn Anh Hương,Phó Tổng Giám đốc,,,
Ông Trương Hùng Cường,Ông Trương Hùng Cường,Ông Trương Hùng Cường,Phó Tổng Giám đốc,(Bồ nhiệm ngày 01/01/2017),,
Bà Nguyễn Minh Hồi,Bà Nguyễn Minh Hồi,Bà Nguyễn Minh Hồi,Phó Tổng Giám đốc,(Bồ nhiệm ngày 01/01/2017),,
Ông Cấn Công Việt,Ông Cấn Công Việt,Ông Cấn Công Việt,Phó Tổng Giám đốc,(Bồ nhiệm ngày 01/01/2017),,
Ông Lê Xuân Nga,Ông Lê Xuân Nga,Ông Lê Xuân Nga,Phó Tổng Giám đốc,(Bồ nhiệm ngày 01/01/2017),,
Ông Giáp Văn Kiểm,Ông Giáp Văn Kiểm,Ông Giáp Văn Kiểm,Phó Tổng Giám đốc,(Bồ nhiệm ngày 01/07/2017),,
