row_label_raw,row_label_full,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_1,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_2,Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_3,B09-DN/HN,numeric__Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_1,numeric__Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_2,numeric__Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh_3,numeric__B09-DN/HN
THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,THUYẾT MINH BẢO CẢO TÀI CHÍNH HỢP NHẮT (tiếp theo)vào ngày 31 tháng 12 năm 2025 và cho năm tài chính kết thúc cùng ngày,,,,
22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC,,,,
,,,Số đầu năm,Số phải nộptrong năm,Số đã nộptrong năm,VND,,,,
,,,Số đầu năm,Số phải nộptrong năm,Số đã nộptrong năm,Số cuối năm,,,,
Thuế thu nhập doanh nghiệp,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,101.974.452.060,142.977.606.513,(76.787.816.346),168.164.242.227,101974452060.0,142977606513.0,-76787816346.0,168164242227.0
Thuế giá trị gia tăng,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC > Thuế giá trị gia tăng,Thuế giá trị gia tăng,48.903.758.160,368.300.178.616,(339.837.765.584),77.366.171.192,48903758160.0,368300178616.0,-339837765584.0,77366171192.0
Thuế thu nhập cá nhân,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,9.813.417.270,103.333.333.573,(75.209.409.008),37.937.341.835,9813417270.0,103333333573.0,-75209409008.0,37937341835.0
Khác,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC > Khác,Khác,17.014.626.609,14.264.013.674,(16.659.583.752),14.619.056.531,17014626609.0,14264013674.0,-16659583752.0,14619056531.0
TỔNG CỘNG,22. THUẾ VÀ CÁC KHOÀN PHÀI NỘP NHÀ NƯỚC > TỔNG CỘNG,TỔNG CỘNG,177.706.254.099,628.875.132.376,(508.494.574.690),298.086.811.785,177706254099.0,628875132376.0,-508494574690.0,298086811785.0
