row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.398.248.770.935,2.889.456.888.859,2398248770935.0,2889456888859.0
Thu hộ cho chủ đầu tư (*),Thu hộ cho chủ đầu tư (*),Thu hộ cho chủ đầu tư (*),1.949.472.469.374,2.490.178.202.703,1949472469374.0,2490178202703.0
Nhận góp vốn theo HDHTKD,Nhận góp vốn theo HDHTKD,Nhận góp vốn theo HDHTKD,157.779.670.489,109.322.967.499,157779670489.0,109322967499.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",73.416.140.006,74.207.025.499,73416140006.0,74207025499.0
Khác,Khác,Khác,217.580.491.066,215.748.693.158,217580491066.0,215748693158.0
Dài hạn,Dài hạn,Dài hạn,35.210.000.000,210.000.000,35210000000.0,210000000.0
Nhận góp vốn theo HDHTKD,Nhận góp vốn theo HDHTKD,Nhận góp vốn theo HDHTKD,35.000.000.000,-,35000000000.0,
Khác,Khác,Khác,210.000.000,210.000.000,210000000.0,210000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.433.458.770.935,2.889.666.888.859,2433458770935.0,2889666888859.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,2.199.358.207.046,2.681.574.856.539,2199358207046.0,2681574856539.0
Phải trả ngắn hạn khác từ bên liên quan ngắn hạn (Thuyết minh số 35),Trong đó: > Phải trả ngắn hạn khác từ bên liên quan ngắn hạn (Thuyết minh số 35),Phải trả ngắn hạn khác từ bên liên quan ngắn hạn (Thuyết minh số 35),234.100.563.889,208.092.032.320,234100563889.0,208092032320.0
