row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,662.364.762.536,341.332.292.978,662364762536.0,341332292978.0
Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Nhóm Công ty,132.472.952.507,68.266.458.596,132472952507.0,68266458596.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,9.325.991.667,12.756.045.333,9325991667.0,12756045333.0
Các chênh lệch tạm thời chưa ghi nhận thuế TNDN hoãn lại,Các khoản điều chỉnh: > Các chênh lệch tạm thời chưa ghi nhận thuế TNDN hoãn lại,Các chênh lệch tạm thời chưa ghi nhận thuế TNDN hoãn lại,8.884.946.242,(4.571.215.402),8884946242.0,-4571215402.0
Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Các khoản điều chỉnh: > Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,Lỗ từ công ty con chưa ghi nhận thuế TNDN hoãn lại,8.027.676.712,14.138.501.961,8027676712.0,14138501961.0
Phân bổ lợi thế thương mại,Các khoản điều chỉnh: > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,4.201.764.629,4.201.764.630,4201764629.0,4201764630.0
Thu nhập cổ tức,Các khoản điều chỉnh: > Thu nhập cổ tức,Thu nhập cổ tức,2.600.000.000,-,2600000000.0,
Điều chỉnh thuế TNDN trích thừa trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thừa trong những năm trước,Điều chỉnh thuế TNDN trích thừa trong những năm trước,1.517.851.898,18.382.997,1517851898.0,18382997.0
Lỗ thuế năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ thuế năm trước chuyển sang,Lỗ thuế năm trước chuyển sang,(27.916.548.906),(9.268.864.643),-27916548906.0,-9268864643.0
(Lãi) lỗ từ công ty liên kết,Các khoản điều chỉnh: > (Lãi) lỗ từ công ty liên kết,(Lãi) lỗ từ công ty liên kết,(192.224.695),7.711.910.132,-192224695.0,7711910132.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,138.922.410.054,93.252.983.604,138922410054.0,93252983604.0
