row_label_raw,row_label_full,Ngân hàng,Số cuối năm(VND),Kỳ hạn trả gốc,Mục đích vay,Hình thức đảm bảo,numeric__Số cuối năm(VND),numeric__Kỳ hạn trả gốc,numeric__Mục đích vay,numeric__Hình thức đảm bảo
Ngân hàng khác,Ngân hàng khác,Ngân hàng khác,Ngân hàng khác,Ngân hàng khác,Ngân hàng khác,Ngân hàng khác,,,,
Khác,Ngân hàng khác > Khác,Khác,3.940.828.054,Từ ngày 30 tháng 9 năm 2026đến ngày 11 tháng 12 năm 2033,Mua tải sản,Phương tiện vận tải,3940828054.0,,,
Trong đó:Vay dài hạn đến hạn trả,Ngân hàng khác > Trong đó:Vay dài hạn đến hạn trả,Trong đó:Vay dài hạn đến hạn trả,933.687.196,,,,933687196.0,,,
TỔNG CỘNG,Ngân hàng khác > TỔNG CỘNG,TỔNG CỘNG,1.631.124.743.133,,,,1631124743133.0,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Ngân hàng khác > Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,1.026.254.758.458604.869.984.675,,,,1.0262547584586048e+24,,,
