row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Khách hàng mua căn hộ và đất nền,Khách hàng mua căn hộ và đất nền,Khách hàng mua căn hộ và đất nền,758.825.997.125,311.651.821.693,758825997125.0,311651821693.0
Khách hàng khác trả tiền trước,Khách hàng khác trả tiền trước,Khách hàng khác trả tiền trước,89.761.021.346,77.577.410.235,89761021346.0,77577410235.0
Bên liên quan (Thuyết minh số 35),Bên liên quan (Thuyết minh số 35),Bên liên quan (Thuyết minh số 35),9.138.982.094,9.138.982.094,9138982094.0,9138982094.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,857.726.000.565,398.368.214.022,857726000565.0,398368214022.0
