row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,8.010.189.686.938,6.752.105.974.741,,,8010189686938.0,6752105974741.0
310,310,310,I. Nợ ngắn hạn,,6.882.482.807.782,6.313.080.101.657,,,6882482807782.0,6313080101657.0
311,311,311,1. Phải trả người bán ngắn hạn,20,487.472.260.633,290.428.139.442,,20.0,487472260633.0,290428139442.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,21,857.726.000.565,398.368.214.022,,21.0,857726000565.0,398368214022.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,22,298.086.811.785,177.706.254.099,,22.0,298086811785.0,177706254099.0
314,314,314,4. Phải trả người lao động,,153.666.089.068,87.023.966.200,,,153666089068.0,87023966200.0
315,315,315,5. Chi phí phải trả ngắn hạn,23,451.849.490.197,409.179.419.819,,23.0,451849490197.0,409179419819.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,24,101.298.894.570,75.520.490.466,,24.0,101298894570.0,75520490466.0
319,319,319,7. Phải trả ngắn hạn khác,25,2.398.248.770.935,2.889.456.888.859,,25.0,2398248770935.0,2889456888859.0
320,320,320,8. Vay ngắn hạn,26,1.967.264.418.363,1.834.434.542.987,,26.0,1967264418363.0,1834434542987.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,166.870.071.666,150.962.185.763,,,166870071666.0,150962185763.0
330,330,330,II. Nợ dài hạn,,1.127.706.879.156,439.025.873.084,,,1127706879156.0,439025873084.0
337,337,337,1. Phải trả dài hạn khác,25,35.210.000.000,210.000.000,,25.0,35210000000.0,210000000.0
338,338,338,2. Vay dài hạn,26,1.026.254.758.458,377.960.774.216,,26.0,1026254758458.0,377960774216.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,34.3,66.242.120.698,60.855.098.868,,343.0,66242120698.0,60855098868.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.832.412.512.541,8.316.412.827.479,,,8832412512541.0,8316412827479.0
410,410,410,I. Vốn chủ sở hữu,27.1,8.832.412.512.541,8.316.412.827.479,,271.0,8832412512541.0,8316412827479.0
411,411,411,1. Vốn cổ phần,,5.791.031.240.000,5.791.031.240.000,,,5791031240000.0,5791031240000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,5.791.031.240.000,5.791.031.240.000,,,5791031240000.0,5791031240000.0
412,412,412,2. Thặng dư vốn cổ phần,,4.503.548.710,4.503.548.710,,,4503548710.0,4503548710.0
414,414,414,3. Vốn khác của chủ sở hữu,,24.503.464.043,24.503.464.043,,,24503464043.0,24503464043.0
418,418,418,4. Quỹ đầu tư phát triển,,6.193.919.585,6.193.919.585,,,6193919585.0,6193919585.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,518.474.332.823,186.039.773.235,,,518474332823.0,186039773235.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,166.962.137.529,45.368.923.478,,,166962137529.0,45368923478.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,351.512.195.294,140.670.849.757,,,351512195294.0,140670849757.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,,2.487.706.007.380,2.304.140.881.906,,,2487706007380.0,2304140881906.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.842.602.199.479,15.068.518.802.220,,,16842602199479.0,15068518802220.0
