row_label_raw,row_label_full,Công ty Cổ phần Tập đoàn Đất Xanh,Công ty mẹ,numeric__Công ty mẹ
"Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")","Công ty TNHH Charm & CI Việt Nam (""Charm & CI"")",Công ty cùng Tập đoàn,
"Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng(""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng(""Hà Thuận Hùng"")","Công ty TNHH Xây dựng Thương mại Dịch vụ Hà Thuận Hùng(""Hà Thuận Hùng"")",Công ty cùng Tập đoàn,
"Công ty Cổ phần Vicco Sài Gòn (""Vicco"")","Công ty Cổ phần Vicco Sài Gòn (""Vicco"")","Công ty Cổ phần Vicco Sài Gòn (""Vicco"")",Công ty cùng Tập đoàn,
"Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")","Công ty Cổ phần Đầu tư Kinh doanh Bất động sản Hà An(""Hà An"")",Công ty cùng Tập đoàn,
"Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")","Công ty Cổ phần Đầu tư Bất động sản Miền Bắc (""DTMB"")",Công ty cùng Tập đoàn,
"Công ty Cổ phần Hội An Invest (""Hội An"")","Công ty Cổ phần Hội An Invest (""Hội An"")","Công ty Cổ phần Hội An Invest (""Hội An"")",Công ty cùng Tập đoàn,
Công ty TNHH Địa Ôc Thu Đại Thành,Công ty TNHH Địa Ôc Thu Đại Thành,Công ty TNHH Địa Ôc Thu Đại Thành,Công ty liên kết,
Công ty Cổ phần Bất Đông Sản Indochine,Công ty Cổ phần Bất Đông Sản Indochine,Công ty Cổ phần Bất Đông Sản Indochine,Công ty liên kết,
Công ty Cổ phần Tập đoàn Mogiland,Công ty Cổ phần Tập đoàn Mogiland,Công ty Cổ phần Tập đoàn Mogiland,Công ty liên kết,
Công ty Cổ phần Nhà Ô Ngay Reco,Công ty Cổ phần Nhà Ô Ngay Reco,Công ty Cổ phần Nhà Ô Ngay Reco,Công ty liên kết,
