row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,146.857.286.565,148.241.195.741,146857286565.0,148241195741.0
"Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu","Chi phí hoa hồng môi giới, nhà mẫu",131.420.083.938,116.753.729.625,131420083938.0,116753729625.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.223.565.723,1.129.247.568,3223565723.0,1129247568.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,579.654.560,529.375.480,579654560.0,529375480.0
Khác,Khác,Khác,11.633.982.344,29.828.843.068,11633982344.0,29828843068.0
Dài hạn,Dài hạn,Dài hạn,116.010.962.545,73.879.654.097,116010962545.0,73879654097.0
Chi phí dự án Cara,Chi phí dự án Cara,Chi phí dự án Cara,79.581.374.481,42.696.285.525,79581374481.0,42696285525.0
Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,4.283.499.134,12.610.560.497,4283499134.0,12610560497.0
Khác,Khác,Khác,32.146.088.930,18.572.808.075,32146088930.0,18572808075.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,262.868.249.110,222.120.849.838,262868249110.0,222120849838.0
