row_label_raw,row_label_full,Tên công ty,Lĩnh vực kinh doanh,Tình trạng,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Lĩnh vực kinh doanh,numeric__Tình trạng,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Lĩnh vực kinh doanh,Tình trạng,% sở hữu,Giá gốc đầu tư (VND),Dự phòng (VND),% sở hữu,Giá gốc đầu tư (VND),Dự phòng (VND),,,,,,,,
Công ty Cổ phần Thế Giới Di Động,Tên công ty > Công ty Cổ phần Thế Giới Di Động,Công ty Cổ phần Thế Giới Di Động,Thương mại sản phẩm điện tử,Đang hoạt động,"99,95",2.027.352.771.000,-,"99,95",1.027.352.771.000,-,,,99.95,2027352771000.0,,99.95,1027352771000.0,
Công ty Cổ phần Thương mại Bách Hóa Xanh,Tên công ty > Công ty Cổ phần Thương mại Bách Hóa Xanh,Công ty Cổ phần Thương mại Bách Hóa Xanh,Thương mại thực phẩm,Đang hoạt động,"99,95",2.629.712.000.000,-,"99,95",629.712.000.000,-,,,99.95,2629712000000.0,,99.95,629712000000.0,
Công ty Cổ phần Thế Giới Số Trần Anh (*),Tên công ty > Công ty Cổ phần Thế Giới Số Trần Anh (*),Công ty Cổ phần Thế Giới Số Trần Anh (*),Thương mại sản phẩm điện tử,Đang hoạt động,"99,33",860.937.300.707,-,-,-,-,,,99.33,860937300707.0,,,,
Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Tên công ty > Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Công ty TNHH MTV Công nghệ Thông tin Thế Giới Di Động,Công nghệ thông tin,Đang hoạt động,"100,00",538.000.000.000,-,"100,00",138.000.000.000,-,,,100.0,538000000000.0,,100.0,138000000000.0,
TỔNG CỘNG,Tên công ty > TỔNG CỘNG,TỔNG CỘNG,,,,6.056.002.071.707,-,,1.795.064.771.000,-,,,,6056002071707.0,,,1795064771000.0,
