row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN TỔNG GIẢM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIẢM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIẢM ĐỐC,1 - 2,
BÁO CÁO KIỂM TOẢN ĐỐC LẬP,BÁO CÁO CỦA BAN TỔNG GIẢM ĐỐC > BÁO CÁO KIỂM TOẢN ĐỐC LẬP,BÁO CÁO KIỂM TOẢN ĐỐC LẬP,3,3.0
BÀNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BÀNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BÀNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,4 - 7,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,BÀNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KINH DOANH HỢP NHẮT,8,8.0
BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,9 - 10,
THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,11 - 48,
