row_label_raw,row_label_full,col_0,Số cổ phiếu bình quân gia quyền,Lãi cơ bản trên cổ phiếu,numeric__Số cổ phiếu bình quân gia quyền,numeric__Lãi cơ bản trên cổ phiếu
Cổ phiếu phổ thông đang lưu hành đầu năm,Cổ phiếu phổ thông đang lưu hành đầu năm,Cổ phiếu phổ thông đang lưu hành đầu năm,458.682.032,3.925,458682032.0,3925.0
Ảnh hưởng của trả cổ tức bằng cổ phiếu được phát hành trong năm,Ảnh hưởng của trả cổ tức bằng cổ phiếu được phát hành trong năm,Ảnh hưởng của trả cổ tức bằng cổ phiếu được phát hành trong năm,69.238.051,(515),69238051.0,-515.0
Số đã điều chỉnh lại,Số đã điều chỉnh lại,Số đã điều chỉnh lại,527.920.083,3.410,527920083.0,3410.0
