row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 361.663.699.034,Số đầu nămVND > 347.210.189.024,numeric__Số cuối nămVND > 361.663.699.034,numeric__Số đầu nămVND > 347.210.189.024
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,339.004.368.712,334.995.327.274,339004368712.0,334995327274.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,223.318.323.944,395.544.909.230,223318323944.0,395544909230.0
,,,923.986.391.690,1.077.750.425.528,923986391690.0,1077750425528.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phần nợ ngắn hạn),361.663.699.034,347.210.189.024,361663699034.0,347210189024.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,562.322.692.656,730.540.236.504,562322692656.0,730540236504.0
