row_label_raw,row_label_full,col_0,Tài sản cố định,Doanh thu,Khác,Tổng,numeric__Tài sản cố định,numeric__Doanh thu,numeric__Khác,numeric__Tổng
Số đầu năm,Số đầu năm,Số đầu năm,18.653.684.506,58.915.160.591,11.386.781.761,88.955.626.858,18653684506.0,58915160591.0,11386781761.0,88955626858.0
Kết chuyển vào bảo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,Kết chuyển vào bảo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,Kết chuyển vào bảo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,(858.283.264),(24.553.816.873),(1.314.758.310),(26.726.858.446),-858283264.0,-24553816873.0,-1314758310.0,-26726858446.0
Giảm khác,Giảm khác,Giảm khác,-,(1.321.203.691),(473.158.780),(1.794.362.471),,-1321203691.0,-473158780.0,-1794362471.0
Số cuối năm,Số cuối năm,Số cuối năm,17.795.401.242,33.040.140.027,9.598.864.671,60.434.405.941,17795401242.0,33040140027.0,9598864671.0,60434405941.0
