row_label_raw,row_label_full,Ông Bùi Quang Ngọc,Tổng Giám đốc,numeric__Tổng Giám đốc
Ông Nguyễn Thế Phương,Ông Nguyễn Thế Phương,Ông Nguyễn Thế Phương,Phó Tổng Giám đốc,
Ông Đỗ Cao Bảo,Ông Đỗ Cao Bảo,Ông Đỗ Cao Bảo,Phó Tổng Giám đốc,
Ông Hoàng Việt Anh,Ông Hoàng Việt Anh,Ông Hoàng Việt Anh,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 3 năm 2018),
Ông Nguyễn Văn Khoa,Ông Nguyễn Văn Khoa,Ông Nguyễn Văn Khoa,Phó Tổng Giám đốc (bố nhiệm ngày 01 tháng 3 năm 2018),
Ông Dương Dũng Triều,Ông Dương Dũng Triều,Ông Dương Dũng Triều,Phó Tổng Giám đốc (miễn nhiệm ngày 15 tháng 01 năm 2018),
