row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,Thu nhập từ hoạt động dịch vụ từ,,
Dịch vụ thanh toán và tiền mặt,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,442.425,347.188,442425.0,347188.0
Dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,10.769,10.856,10769.0,10856.0
Dịch vụ khác,Thu nhập từ hoạt động dịch vụ từ > Dịch vụ khác,Dịch vụ khác,479.024,320.959,479024.0,320959.0
,,,932.218,679.003,932218.0,679003.0
Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,Chi phí hoạt động dịch vụ cho,,
Dịch vụ thanh toán và tiền mặt,Chi phí hoạt động dịch vụ cho > Dịch vụ thanh toán và tiền mặt,Dịch vụ thanh toán và tiền mặt,(68.828),(56.185),-68828.0,-56185.0
Dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ cho > Dịch vụ ngân quỹ,Dịch vụ ngân quỹ,(45.715),(37.033),-45715.0,-37033.0
Dịch vụ khác,Chi phí hoạt động dịch vụ cho > Dịch vụ khác,Dịch vụ khác,(110.322),(102.544),-110322.0,-102544.0
,,,(224.865),(195.762),-224865.0,-195762.0
Lãi thuần từ hoạt động dịch vụ,Chi phí hoạt động dịch vụ cho > Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,707.353,483.241,707353.0,483241.0
