row_label_raw,row_label_full,col_0,Giao dịch,Giao dịch_1,numeric__Giao dịch,numeric__Giao dịch_1
,,,2022Triệu VNDDoanh thu/(chi phí),2021Triệu VNDDoanh thu/(chi phí),,
Các công ty conSHB AMC,Các công ty conSHB AMC,Các công ty conSHB AMC,Các công ty conSHB AMC,Các công ty conSHB AMC,,
▪ Chi phí lãi tiền gửi,Các công ty conSHB AMC > ▪ Chi phí lãi tiền gửi,▪ Chi phí lãi tiền gửi,(2.028),(565),-2028.0,-565.0
▪ Chi phí khác,Các công ty conSHB AMC > ▪ Chi phí khác,▪ Chi phí khác,(79.684),(37.045),-79684.0,-37045.0
SHB Lào,SHB Lào,SHB Lào,SHB Lào,SHB Lào,,
▪ Chi phí lãi tiền gửi,SHB Lào > ▪ Chi phí lãi tiền gửi,▪ Chi phí lãi tiền gửi,(35.945),(55.134),-35945.0,-55134.0
▪ Thu lãi tiền gửi,SHB Lào > ▪ Thu lãi tiền gửi,▪ Thu lãi tiền gửi,60.348,40.103,60348.0,40103.0
