row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,,
Thu hồi nợ đã xử lý trong những năm trước,Thu nhập hoạt động kinh doanh khác > Thu hồi nợ đã xử lý trong những năm trước,Thu hồi nợ đã xử lý trong những năm trước,626.930,623.028,626930.0,623028.0
Thu về các công cụ tài chính phải sinh khác,Thu nhập hoạt động kinh doanh khác > Thu về các công cụ tài chính phải sinh khác,Thu về các công cụ tài chính phải sinh khác,319,41.907,319.0,41907.0
Thu nhập khác,Thu nhập hoạt động kinh doanh khác > Thu nhập khác,Thu nhập khác,90.193,419.233,90193.0,419233.0
Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác > Thu nhập hoạt động kinh doanh khác,Thu nhập hoạt động kinh doanh khác,717.442,1.084.168,717442.0,1084168.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,,
Chi về các công cụ tài chính phải sinh khác,Chi phí hoạt động kinh doanh khác > Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,-,(23.007),,-23007.0
Chi về hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(89.192),(225.911),-89192.0,-225911.0
Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác > Chi phí hoạt động kinh doanh khác,Chi phí hoạt động kinh doanh khác,(89.192),(248.918),-89192.0,-248918.0
,,,628.250,835.250,628250.0,835250.0
