row_label_raw,row_label_full,col_0,31/12/2016 > Giá trịVND,31/12/2016 > Số có khả năng trảnợVND,Thay đổi trong năm > VayVND,Thay đổi trong năm > TràVND,01/01/2016 > Giá trịVND,01/01/2016 > Số có khả năng trảnợVND,numeric__31/12/2016 > Giá trịVND,numeric__31/12/2016 > Số có khả năng trảnợVND,numeric__Thay đổi trong năm > VayVND,numeric__Thay đổi trong năm > TràVND,numeric__01/01/2016 > Giá trịVND,numeric__01/01/2016 > Số có khả năng trảnợVND
"1. Vay ngân hàng, tổ chức kinh tế","1. Vay ngân hàng, tổ chức kinh tế","1. Vay ngân hàng, tổ chức kinh tế",272.689.551.695,272.689.551.695,1.000.198.113.144,828.549.867.243,101.041.305.794,101.041.305.794,272689551695.0,272689551695.0,1000198113144.0,828549867243.0,101041305794.0,101041305794.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân {i},- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân {i},- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân {i},271.690.593.295,271.690.593.295,999.199.154.744,828.549.867.243,101.041.305.794,101.041.305.794,271690593295.0,271690593295.0,999199154744.0,828549867243.0,101041305794.0,101041305794.0
- Công ty CP Đầu tư phát triển nhà Hoàng Hải Phú Quốc,- Công ty CP Đầu tư phát triển nhà Hoàng Hải Phú Quốc,- Công ty CP Đầu tư phát triển nhà Hoàng Hải Phú Quốc,998.958.400,998.958.400,998.958.400,-,-,-,998958400.0,998958400.0,998958400.0,,,
2. Vay cá nhân {ii},2. Vay cá nhân {ii},2. Vay cá nhân {ii},25.079.340.000,25.079.340.000,30.530.340.000,85.551.000.000,80.100.000.000,80.100.000.000,25079340000.0,25079340000.0,30530340000.0,85551000000.0,80100000000.0,80100000000.0
Cộng (1) + (2),Cộng (1) + (2),Cộng (1) + (2),297.768.891.695,297.768.891.695,1.030.728.453.144,914.100.867.243,181.141.305.794,181.141.305.794,297768891695.0,297768891695.0,1030728453144.0,914100867243.0,181141305794.0,181141305794.0
Vay dài hạn đến hạn trả (xem thuyết minh số V.21),Vay dài hạn đến hạn trả (xem thuyết minh số V.21),Vay dài hạn đến hạn trả (xem thuyết minh số V.21),97.874.753.750,97.874.753.750,,,36.131.208.723,36.131.208.723,97874753750.0,97874753750.0,,,36131208723.0,36131208723.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Thanh Xuân,97.874.753.750,97.874.753.750,,,36.131.208.723,36.131.208.723,97874753750.0,97874753750.0,,,36131208723.0,36131208723.0
Tổng cộng,Tổng cộng,Tổng cộng,395.643.645.445,395.643.645.445,,,217.272.514.517,217.272.514.517,395643645445.0,395643645445.0,,,217272514517.0,217272514517.0
