row_label_raw,row_label_full,col_0,31/12/2016VND,Số phải nộp trong năm VND,Số đã thực nộp trong năm VND,01/01/2016VND,numeric__31/12/2016VND,numeric__Số phải nộp trong năm VND,numeric__Số đã thực nộp trong năm VND,numeric__01/01/2016VND
Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,Các khoản phải trả,,,,
Thuế giá trị gia tăng,Các khoản phải trả > Thuế giá trị gia tăng,Thuế giá trị gia tăng,32.760.105.526,60.237.157.735,29.031.123.619,1.554.071.410,32760105526.0,60237157735.0,29031123619.0,1554071410.0
Thuế thu nhập doanh nghiệp,Các khoản phải trả > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,60.465.014.292,70.695.994.956,47.969.966.022,37.738.985.358,60465014292.0,70695994956.0,47969966022.0,37738985358.0
Thuế thu nhập cá nhân,Các khoản phải trả > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.642.287.544,7.127.060.432,4.027.263.325,407.446.030,3642287544.0,7127060432.0,4027263325.0,407446030.0
Các loại thuế khác,Các khoản phải trả > Các loại thuế khác,Các loại thuế khác,1.448.876.027,2.407.904.252,959.028.225,-,1448876027.0,2407904252.0,959028225.0,
Cộng,Các khoản phải trả > Cộng,Cộng,98.316.283.389,140.468.117.375,81.987.381.191,39.700.502.798,98316283389.0,140468117375.0,81987381191.0,39700502798.0
