row_label_raw,row_label_full,col_0,31/12/2016VND,01/01/2016VND,numeric__31/12/2016VND,numeric__01/01/2016VND
a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,a. Phải thu ngắn hạn của khách hàng,,
Công ty Cổ phần Tư vấn đầu tư Thành Nam,a. Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Tư vấn đầu tư Thành Nam,Công ty Cổ phần Tư vấn đầu tư Thành Nam,289.262.000,12.693.700.000,289262000.0,12693700000.0
Công ty TNHH Gia Thịnh Phát Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Gia Thịnh Phát Phú Quốc,Công ty TNHH Gia Thịnh Phát Phú Quốc,1.006.278,52.457.046.168,1006278.0,52457046168.0
Công ty TNHH Phú Kiên,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH Phú Kiên,Công ty TNHH Phú Kiên,-,156.332.300.000,,156332300000.0
Công ty TNHH MTV Đầu tư Trang Nguyễn Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Đầu tư Trang Nguyễn Phú Quốc,Công ty TNHH MTV Đầu tư Trang Nguyễn Phú Quốc,70.827.500.000,-,70827500000.0,
Công ty TNHH MTV Đầu tư Lăng Gia Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Đầu tư Lăng Gia Phú Quốc,Công ty TNHH MTV Đầu tư Lăng Gia Phú Quốc,49.079.200.000,-,49079200000.0,
Công ty TNHH MTV Quốc tế Đỗ Gia Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Quốc tế Đỗ Gia Phú Quốc,Công ty TNHH MTV Quốc tế Đỗ Gia Phú Quốc,32.100.420.000,-,32100420000.0,
Công ty TNHH MTV Thu Hoài Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Thu Hoài Phú Quốc,Công ty TNHH MTV Thu Hoài Phú Quốc,48.648.900.000,-,48648900000.0,
Công ty TNHH MTV Đầu tư Quang Tiến Phú Quốc,a. Phải thu ngắn hạn của khách hàng > Công ty TNHH MTV Đầu tư Quang Tiến Phú Quốc,Công ty TNHH MTV Đầu tư Quang Tiến Phú Quốc,29.670.000.000,-,29670000000.0,
Các khoản phải thu khách hàng khác,a. Phải thu ngắn hạn của khách hàng > Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,488.227.639.049,160.326.405.738,488227639049.0,160326405738.0
Cộng,a. Phải thu ngắn hạn của khách hàng > Cộng,Cộng,718.843.927.327,381.809.451.906,718843927327.0,381809451906.0
b. Phải thu dài hạn của khách hàng,b. Phải thu dài hạn của khách hàng,b. Phải thu dài hạn của khách hàng,b. Phải thu dài hạn của khách hàng,b. Phải thu dài hạn của khách hàng,,
Công ty Tư vấn thiết kế công trình xây dựng Việt Nam,b. Phải thu dài hạn của khách hàng > Công ty Tư vấn thiết kế công trình xây dựng Việt Nam,Công ty Tư vấn thiết kế công trình xây dựng Việt Nam,500.000.000,500.000.000,500000000.0,500000000.0
Viện nhiệt đới - trường ĐH Kiến trúc Hà Nội7,b. Phải thu dài hạn của khách hàng > Viện nhiệt đới - trường ĐH Kiến trúc Hà Nội7,Viện nhiệt đới - trường ĐH Kiến trúc Hà Nội7,421.918.000,421.918.000,421918000.0,421918000.0
Công ty PALAFOX ASOCIATES,b. Phải thu dài hạn của khách hàng > Công ty PALAFOX ASOCIATES,Công ty PALAFOX ASOCIATES,425.444.135,425.444.135,425444135.0,425444135.0
Cộng,b. Phải thu dài hạn của khách hàng > Cộng,Cộng,1.347.362.135,1.347.362.135,1347362135.0,1347362135.0
c. Phải thu khách hàng các bên liên quan,b. Phải thu dài hạn của khách hàng > c. Phải thu khách hàng các bên liên quan,c. Phải thu khách hàng các bên liên quan,103.604.366.900,-,103604366900.0,
