row_label_raw,row_label_full,2016,Số lượng bán Đơn vị,Giá bán bình quân VND,Tổng giá trị bán VND,Giá vốn VND,Lãi bán chứng khoán kỳ này VND,numeric__Số lượng bán Đơn vị,numeric__Giá bán bình quân VND,numeric__Tổng giá trị bán VND,numeric__Giá vốn VND,numeric__Lãi bán chứng khoán kỳ này VND
Cổ phiếu niêm yết,Cổ phiếu niêm yết,Cổ phiếu niêm yết,6.787.299,29.393,199.500.773.200,25.607,25.700.644.781,6787299.0,29393.0,199500773200.0,25607.0,25700644781.0
Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,23.000.000,2.965,68.195.000.000,2.795,3.905.000.000,23000000.0,2965.0,68195000000.0,2795.0,3905000000.0
Chứng chỉ quỹ,Chứng chỉ quỹ,Chứng chỉ quỹ,705.128,11.886,8.381.153.785,10.530,956.153.785,705128.0,11886.0,8381153785.0,10530.0,956153785.0
,,,,,276.076.926.985,38.932,30.561.798.566,,,276076926985.0,38932.0,30561798566.0
2015,2015,2015,Số lượng bán Đơn vị,Giá bán bình quân VND,Tổng giá trị bán VND,Giá vốn VND,Lãi bán chứng khoán kỳ này VND,,,,,
Cổ phiếu niêm yết,2015 > Cổ phiếu niêm yết,Cổ phiếu niêm yết,7.123.913,28.162,200.622.592.200,24.631,25.150.775.851,7123913.0,28162.0,200622592200.0,24631.0,25150775851.0
Cổ phiếu chưa niêm yết,2015 > Cổ phiếu chưa niêm yết,Cổ phiếu chưa niêm yết,5.104.705,24.902,127.116.455.000,14.509,53.054.695.000,5104705.0,24902.0,127116455000.0,14509.0,53054695000.0
Trái phiếu niêm yết,2015 > Trái phiếu niêm yết,Trái phiếu niêm yết,2.000.000,105.135,210.270.000.000,103.486,3.298.000.000,2000000.0,105135.0,210270000000.0,103486.0,3298000000.0
,,,,,538.009.047.200,142.626,81.503.470.851,,,538009047200.0,142626.0,81503470851.0
