row_label_raw,row_label_full,col_0,2016VND,2015VND,2015VND(theo báo cáotrước đây),numeric__2016VND,numeric__2015VND,numeric__2015VND(theo báo cáotrước đây)
,,,2016VND,(điều chỉnh lại),2015VND(theo báo cáotrước đây),,,
Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,16.653.844.944,8.256.317.449,8.256.317.449,16653844944.0,8256317449.0,8256317449.0
Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,Lợi nhuận thuần trong nămSố phân bổ vào quỹ khen thưởngphúc lợi,-,(1.155.884.443),-,,-1155884443.0,
Lợi nhuận thuần thuộc về cổ đôngphổ thông,Lợi nhuận thuần thuộc về cổ đôngphổ thông,Lợi nhuận thuần thuộc về cổ đôngphổ thông,16.653.844.944,7.100.433.006,8.256.317.449,16653844944.0,7100433006.0,8256317449.0
