row_label_raw,row_label_full,col_0,31/12/2015Giá trị ghi sổ VND,Tăng VND,Giảm VND,31/12/2016Giá trị ghi sổ VND,numeric__31/12/2015Giá trị ghi sổ VND,numeric__Tăng VND,numeric__Giảm VND,numeric__31/12/2016Giá trị ghi sổ VND
Lô 1,Lô 1,Lô 1,300.000.000.000,-,(200.000.000.000),100.000.000.000,300000000000.0,,-200000000000.0,100000000000.0
Lô 2,Lô 2,Lô 2,70.000.000.000,-,-,70.000.000.000,70000000000.0,,,70000000000.0
Lô 3,Lô 3,Lô 3,-,50.000.000.000,(50.000.000.000),-,,50000000000.0,-50000000000.0,
Lô 4,Lô 4,Lô 4,-,165.500.000.000,(5.500.000.000),160.000.000.000,,165500000000.0,-5500000000.0,160000000000.0
,,,370.000.000.000,215.500.000.000,(255.500.000.000),330.000.000.000,370000000000.0,215500000000.0,-255500000000.0,330000000000.0
