row_label_raw,row_label_full,col_0,31/12/2016 > Giá gốcVND,31/12/2016 > Giá trị ghi sổVND,31/12/2015(phân loại) > Giá gốcVND,31/12/2015(phân loại) > Giá trị ghi sổVND,numeric__31/12/2016 > Giá gốcVND,numeric__31/12/2016 > Giá trị ghi sổVND,numeric__31/12/2015(phân loại) > Giá gốcVND,numeric__31/12/2015(phân loại) > Giá trị ghi sổVND
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,310.915.559.574,271.424.746.796,199.897.907.399,196.329.051.182,310915559574.0,271424746796.0,199897907399.0,196329051182.0
Các khoản đầu tư khác,Các khoản đầu tư khác,Các khoản đầu tư khác,3.000.000.000,3.000.000.000,3.000.000.000,3.000.000.000,3000000000.0,3000000000.0,3000000000.0,3000000000.0
,,,313.915.559.574,274.424.746.796,202.897.907.399,199.329.051.182,313915559574.0,274424746796.0,202897907399.0,199329051182.0
