row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,Doanh thu nghiệp vụ môi giới chứng khoán,,
Doanh thu ban đầu,Doanh thu ban đầu,Doanh thu ban đầu,149.051.703.582(150.000),110.761.087.880(10.375.390),,
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,,,
,,,149.051.553.582,110.750.712.490,149051553582.0,110750712490.0
"Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán","Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán",,
Doanh thu ban đầu,"Doanh thu nghiệp vụ báo lãnh, đại lý phát hành chứng khoán > Doanh thu ban đầu",Doanh thu ban đầu,1.012.193.119,65.280.201,1012193119.0,65280201.0
,,,1.012.193.119,65.280.201,1012193119.0,65280201.0
Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,,
Doanh thu ban đầu,Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán > Doanh thu ban đầu,Doanh thu ban đầu,90.909.091,-,90909091.0,
,,,90.909.091,-,90909091.0,
Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,Doanh thu nghiệp vụ lưu ký chứng khoán,,
Doanh thu ban đầu,Doanh thu ban đầu,Doanh thu ban đầu,7.459.060.913(1.117.799),6.822.707.637-,,
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,,,,
,,,7.457.943.114,6.822.707.637,7457943114.0,6822707637.0
Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,Doanh thu hoạt động tư vấn tài chính,,
Doanh thu ban đầu,Doanh thu hoạt động tư vấn tài chính > Doanh thu ban đầu,Doanh thu ban đầu,46.328.863.636,6.495.318.180,46328863636.0,6495318180.0
,,,46.328.863.636,6.495.318.180,46328863636.0,6495318180.0
Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,Thu nhập hoạt động khác,,
Doanh thu ban đầu,Thu nhập hoạt động khác > Doanh thu ban đầu,Doanh thu ban đầu,57.307.901.132,43.777.336.041,57307901132.0,43777336041.0
,,,57.307.901.132,43.777.336.041,57307901132.0,43777336041.0
,,,261.249.363.674,167.911.354.549,261249363674.0,167911354549.0
