row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất năm,Năm đáo hạn,31/12/2016 VND,31/12/2015 VND,numeric__Loại tiền,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2016 VND,numeric__31/12/2015 VND
Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,Trái phiếu phát hành theo mênh giá,,,,,
Lô 1,Trái phiếu phát hành theo mênh giá > Lô 1,Lô 1,VND,"8,2%",2018,100.000.000.000,300.000.000.000,,0.08199999999999999,2018.0,100000000000.0,300000000000.0
Lô 2,Trái phiếu phát hành theo mênh giá > Lô 2,Lô 2,VND,"8,2%",2018,70.000.000.000,70.000.000.000,,0.08199999999999999,2018.0,70000000000.0,70000000000.0
Lô 4,Trái phiếu phát hành theo mênh giá > Lô 4,Lô 4,VND,"8,2%",2019,160.000.000.000,-,,0.08199999999999999,2019.0,160000000000.0,
,,,,,,330.000.000.000,370.000.000.000,,,,330000000000.0,370000000000.0
Chi phí phát hành trái phiếu chưa phân bổ,Trái phiếu phát hành theo mênh giá > Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,Chi phí phát hành trái phiếu chưa phân bổ,(709.245.745),(4.185.458.672),,,,-709245745.0,-4185458672.0
,,,,,,329.290.754.255,365.814.541.328,,,,329290754255.0,365814541328.0
