row_label_raw,row_label_full,col_0,col_1,Số dư đầu năm > 1/1/2015VND,Số dư đầu năm > 1/1/2016VND,2015 > TăngVND,2015 > GiảmVND,Số tăng/giảm > TăngVND,Số tăng/giảm > GiảmVND,2016 > 31/12/2015VND,2016 > 31/12/2016VND,Số dư cuối năm,Số dư cuối năm_1,numeric__col_1,numeric__Số dư đầu năm > 1/1/2015VND,numeric__Số dư đầu năm > 1/1/2016VND,numeric__2015 > TăngVND,numeric__2015 > GiảmVND,numeric__Số tăng/giảm > TăngVND,numeric__Số tăng/giảm > GiảmVND,numeric__2016 > 31/12/2015VND,numeric__2016 > 31/12/2016VND,numeric__Số dư cuối năm,numeric__Số dư cuối năm_1
I.,I.,I.,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,Biến động vốn chủ sở hữu,,,,,,,,,,,
1.,I. > 1.,1.,Vốn đầu tư củachủ sở hữu,1.221.242.800.000,1.221.242.800.000,-,-,-,-,1.221.242.800.000,1.221.242.800.000,,,,1221242800000.0,1221242800000.0,,,,,1221242800000.0,1221242800000.0,,
1.1.,I. > 1.1.,1.1.,Cổ phiếu phổ thông,1.221.242.800.000,1.221.242.800.000,-,-,-,-,1.221.242.800.000,1.221.242.800.000,,,,1221242800000.0,1221242800000.0,,,,,1221242800000.0,1221242800000.0,,
2.,I. > 2.,2.,Cổ phiếu quỹ,-,-,-,-,(4.785.700),-,-,(4.785.700),,,,,,,,-4785700.0,,,-4785700.0,,
3.,I. > 3.,3.,Quỹ dự trữ bổ sungvốn điều lệ,3.750.847.621,4.163.663.493,412.815.872,-,832.692.247,-,4.163.663.493,4.996.355.740,,,,3750847621.0,4163663493.0,412815872.0,,832692247.0,,4163663493.0,4996355740.0,,
4.,I. > 4.,4.,Quỹ dự phòng tài chínhvà rủi ro nghiệp vụ,3.740.863.521,4.153.679.393,412.815.872,-,832.692.247,-,4.153.679.393,4.986.371.640,,,,3740863521.0,4153679393.0,412815872.0,,832692247.0,,4153679393.0,4986371640.0,,
8.,I. > 8.,8.,Lợi nhuận chưa phân phối,76.056.715.317,79.123.606.224,8.256.317.449,(5.189.426.542),16.653.844.944,(2.821.268.937),79.123.606.224,92.956.182.231,,,,76056715317.0,79123606224.0,8256317449.0,-5189426542.0,16653844944.0,-2821268937.0,79123606224.0,92956182231.0,,
8.1.,I. > 8.1.,8.1.,Lợi nhuận đã thực hiện,76.056.715.317,79.123.606.224,8.256.317.449,(5.189.426.542),16.653.844.944,(2.821.268.937),79.123.606.224,92.956.182.231,,,,76056715317.0,79123606224.0,8256317449.0,-5189426542.0,16653844944.0,-2821268937.0,79123606224.0,92956182231.0,,
,,,TỔNG CỘNG,1.304.791.226.459,1.308.683.749.110,9.081.949.193,(5.189.426.542),18.314.443.738,(2.821.268.937),1.308.683.749.110,1.324.176.923.911,,,,1304791226459.0,1308683749110.0,9081949193.0,-5189426542.0,18314443738.0,-2821268937.0,1308683749110.0,1324176923911.0,,
