row_label_raw,row_label_full,col_0,31/12/2016 > Số lượng,31/12/2016 > Giá trị theo mênh giá (VND),31/12/2015 > Số lượng,31/12/2015 > Giá trị theo mênh giá (VND),numeric__31/12/2016 > Số lượng,numeric__31/12/2016 > Giá trị theo mênh giá (VND),numeric__31/12/2015 > Số lượng,numeric__31/12/2015 > Giá trị theo mênh giá (VND)
TSTC giao dịch tự do chuyển nhượng,TSTC giao dịch tự do chuyển nhượng,TSTC giao dịch tự do chuyển nhượng,77.486,774.855.419,68.282,682.818.867,77486.0,774855419.0,68282.0,682818867.0
TSTC hạn chế chuyển nhượng,TSTC hạn chế chuyển nhượng,TSTC hạn chế chuyển nhượng,3.648,36.478.463,4.057,40.568.991,3648.0,36478463.0,4057.0,40568991.0
TSTC giao dịch cảm cố,TSTC giao dịch cảm cố,TSTC giao dịch cảm cố,43.135,431.346.084,31.236,312.355.160,43135.0,431346084.0,31236.0,312355160.0
"TSTC phong tòa, tạm giữ","TSTC phong tòa, tạm giữ","TSTC phong tòa, tạm giữ",4.671,46.711.305,3.026,30.255.067,4671.0,46711305.0,3026.0,30255067.0
TSTC chờ thanh toán,TSTC chờ thanh toán,TSTC chờ thanh toán,2.090,20.895.311,2.540,25.396.111,2090.0,20895311.0,2540.0,25396111.0
,,,131.030,1.310.286.582,109.141,1.091.394.196,131030.0,1310286582.0,109141.0,1091394196.0
