row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Đối tác doanh nghiệp 1 (i),Đối tác doanh nghiệp 1 (i),Đối tác doanh nghiệp 1 (i),70.078.000.000,1.500.000.000,70078000000.0,1500000000.0
Công ty Cổ phần Tập đoàn An Phát Holdings,Công ty Cổ phần Tập đoàn An Phát Holdings,Công ty Cổ phần Tập đoàn An Phát Holdings,-,31.050.000.000,,31050000000.0
Đối tượng khác,Đối tượng khác,Đối tượng khác,51.610.000.000,96.113.000.000,51610000000.0,96113000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,121.688.000.000,128.663.000.000,121688000000.0,128663000000.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu về cho vay ngắn hạn khác,Trong đó: > Phải thu về cho vay ngắn hạn khác,Phải thu về cho vay ngắn hạn khác,121.688.000.000,75.113.000.000,121688000000.0,75113000000.0
Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 28),Trong đó: > Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 28),Phải thu về cho vay ngắn hạn từ các bên liên quan (Thuyết minh số 28),-,53.550.000.000,,53550000000.0
