row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,29.347.910.167,29.347.910.167,23.161.631.042,23.161.631.042,29347910167.0,29347910167.0,23161631042.0,23161631042.0
TỔNG CÔNG,TỔNG CÔNG,TỔNG CÔNG,29.347.910.167,29.347.910.167,23.161.631.042,23.161.631.042,29347910167.0,29347910167.0,23161631042.0,23161631042.0
