row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay và chi phí phát hành trái phiếu,Chi phí lãi vay và chi phí phát hành trái phiếu,Chi phí lãi vay và chi phí phát hành trái phiếu,162.501.111.272,115.745.883.849,162501111272.0,115745883849.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,26.235.650.518,35.305.196.523,26235650518.0,35305196523.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,(1.355.198.757),,-1355198757.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,188.736.761.790,149.695.881.615,188736761790.0,149695881615.0
