row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,2.649.530.224.105,2.578.610.815.655,,,2649530224105.0,2578610815655.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,85.809.419.198,491.191.059.270,,4.0,85809419198.0,491191059270.0
111,111,111,1. Tiền,,80.809.419.198,156.191.059.270,,,80809419198.0,156191059270.0
112,112,112,2. Các khoản tương đương tiền,,5.000.000.000,335.000.000.000,,,5000000000.0,335000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,676.994.753.425,483.900.000.000,,5.0,676994753425.0,483900000000.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,676.994.753.425,483.900.000.000,,,676994753425.0,483900000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.138.540.133.675,989.665.344.923,,,1138540133675.0,989665344923.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,707.525.756.273,766.444.177.449,,61.0,707525756273.0,766444177449.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,125.065.137.399,49.197.652.555,,62.0,125065137399.0,49197652555.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,121.688.000.000,128.663.000.000,,7.0,121688000000.0,128663000000.0
136,136,136,4. Phải thu ngắn hạn khác,8,184.261.240.003,45.360.514.919,,8.0,184261240003.0,45360514919.0
140,140,140,IV. Hàng tồn kho,9,702.743.146.437,581.114.483.902,,9.0,702743146437.0,581114483902.0
141,141,141,1. Hàng tồn kho,,702.743.146.437,581.114.483.902,,,702743146437.0,581114483902.0
150,150,150,V. Tài sản ngắn hạn khác,,45.442.771.370,32.739.927.560,,,45442771370.0,32739927560.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,20.311.213.763,15.827.330.321,,14.0,20311213763.0,15827330321.0
152,152,152,2. Thuế GTGT được khấu trừ,,25.131.557.607,16.910.615.039,,,25131557607.0,16910615039.0
153,153,153,3. Thuế và các khoản khác phải thu nhà nước,,-,1.982.200,,,,1982200.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.317.919.838.245,3.358.833.332.268,,,3317919838245.0,3358833332268.0
210,210,210,I. Các khoản phải thu dài hạn,,417.409.869.081,373.270.643.000,,,417409869081.0,373270643000.0
216,216,216,1. Phải thu dài hạn khác,8,417.409.869.081,373.270.643.000,,8.0,417409869081.0,373270643000.0
220,220,220,II. Tài sản cố định,,1.638.837.844.031,1.772.218.814.268,,,1638837844031.0,1772218814268.0
221,221,221,1. Tài sản cố định hữu hình,10,1.570.516.806.521,1.701.305.806.458,,10.0,1570516806521.0,1701305806458.0
222,222,222,Nguyên giá,,2.421.579.112.083,2.360.141.072.551,,,2421579112083.0,2360141072551.0
223,223,223,Giá trị khấu hao lũy kế,,(851.062.305.562),(658.835.266.093),,,-851062305562.0,-658835266093.0
227,227,227,2. Tài sản cố định vô hình,11,68.321.037.510,70.913.007.810,,11.0,68321037510.0,70913007810.0
228,228,228,Nguyên giá,,78.371.572.029,78.403.572.029,,,78371572029.0,78403572029.0
229,229,229,Giá trị hao mòn lũy kế,,(10.050.534.519),(7.490.564.219),,,-10050534519.0,-7490564219.0
240,240,240,III. Tài sản dở dang dài hạn,12,131.792.632.650,69.435.244.682,,12.0,131792632650.0,69435244682.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,131.792.632.650,69.435.244.682,,,131792632650.0,69435244682.0
250,250,250,IV. Đầu tư tài chính dài hạn,13,1.107.491.252.000,1.107.491.252.000,,13.0,1107491252000.0,1107491252000.0
251,251,251,1. Đầu tư vào công ty con,,1.107.491.252.000,1.107.491.252.000,,,1107491252000.0,1107491252000.0
260,260,260,V. Tài sản dài hạn khác,,22.388.240.483,36.417.378.318,,,22388240483.0,36417378318.0
261,261,261,1. Chi phí trả trước dài hạn,14,22.388.240.483,36.417.378.318,,14.0,22388240483.0,36417378318.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.967.450.062.350,5.937.444.147.923,,,5967450062350.0,5937444147923.0
