row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",70.353.809.209,22.962.124.399,70353809209.0,22962124399.0
Doanh thu về góp vốn hợp tác kinh doanh (*),Doanh thu về góp vốn hợp tác kinh doanh (*),Doanh thu về góp vốn hợp tác kinh doanh (*),47.510.351.300,-,47510351300.0,
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,33.046.974.024,16.246.818.726,33046974024.0,16246818726.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",-,4.800.000.000,,4800000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,150.911.134.533,44.008.943.125,150911134533.0,44008943125.0
