row_label_raw,row_label_full,col_0,Thuyết minh,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Thuyết minh,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,,
Vay ngân hàng ngắn hạn,Vay ngắn hạn > Vay ngân hàng ngắn hạn,Vay ngân hàng ngắn hạn,,1.783.788.058.146,1.783.788.058.146,5.030.294.389.149,(4.964.886.057.928),1.849.196.389.367,1.849.196.389.367,,1783788058146.0,1783788058146.0,5030294389149.0,-4964886057928.0,1849196389367.0,1849196389367.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,,1.783.788.058.146,1.783.788.058.146,5.030.294.389.149,(4.964.886.057.928),1.849.196.389.367,1.849.196.389.367,,1783788058146.0,1783788058146.0,5030294389149.0,-4964886057928.0,1849196389367.0,1849196389367.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,,
Vay ngân hàng dài hạn (*),Vay dài hạn > Vay ngân hàng dài hạn (*),Vay ngân hàng dài hạn (*),,519.672.285.274,519.672.285.274,8.468.157.766,(162.394.037.893),365.746.405.147,365.746.405.147,,519672285274.0,519672285274.0,8468157766.0,-162394037893.0,365746405147.0,365746405147.0
Trái phiếu phát hành,Vay dài hạn > Trái phiếu phát hành,Trái phiếu phát hành,,536.778.136.363,536.778.136.363,4.675.363.632,(50.000.000.000),491.453.499.995,491.453.499.995,,536778136363.0,536778136363.0,4675363632.0,-50000000000.0,491453499995.0,491453499995.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,,1.056.450.421.637,1.056.450.421.637,13.143.521.398,(212.394.037.893),857.199.905.142,857.199.905.142,,1056450421637.0,1056450421637.0,13143521398.0,-212394037893.0,857199905142.0,857199905142.0
