row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,2.353.946.555.535,1.496.372.575.962,2353946555535.0,1496372575962.0
Giá vốn bán thành phẩm,Giá vốn bán thành phẩm,Giá vốn bán thành phẩm,2.962.487.058.000,3.046.711.574.633,2962487058000.0,3046711574633.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.316.433.613.535,4.543.084.150.595,5316433613535.0,4543084150595.0
