row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,39.174.745.526,31.678.697.329,39174745526.0,31678697329.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,39.174.745.526,31.678.697.329,39174745526.0,31678697329.0
