row_label_raw,row_label_full,STT,Địa điểm,Thời gian khấu hao,numeric__Địa điểm,numeric__Thời gian khấu hao
1.,1.,1.,"Quyền sử dụng đất tại Xí nghiệp nước Biên Hòa,Phường Quyết Thắng, Thành phố Biên Hòa, Tĩnh Đồng Nai",Không thời hạn,,
2.,2.,2.,"Quyền sử dụng đất tại Xí nghiệp nước Tân Định,Huyện Tân Phú, Tĩnh Đồng Nai",Không thời hạn,,
3.,3.,3.,"Quyền sử dụng đất tại thừa số 140, Tờ bản đồ số 5, Áp 1,Xã Sông Ray, Huyện Cẩm Mỹ, Tĩnh Đồng Nai",Không thời hạn,,
4.,4.,4.,Quyền sử dụng đất tại Công ty Cổ phần Cảng Đồng Nai,15 năm,,
5.,5.,5.,"Quyền sử dụng đất 918m2 tại H22 Đường Võ Thị Sáu,Phường Thống Nhất, Thành phố Biên Hòa, Tĩnh Đồng Nai",6 năm,,
6.,6.,6.,"Quyền sử dụng đất 144m2 bổ sung tại H22 Đường Võ Thị Sáu,Phường Thống Nhất, Thành phố Biên Hòa, Tĩnh Đồng Nai",22 năm,,
