row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2018VND,numeric__Năm 2019VND,numeric__Năm 2018VND
"Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:","Mua hàng hóa, dịch vụ:",,
Công ty Cổ phần Xây dựng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Xây dựng Đồng Nai",Công ty Cổ phần Xây dựng Đồng Nai,60.840.850.947,20.099.844.546,60840850947.0,20099844546.0
Công ty Cổ phần Dịch vụ Cảng Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ Cảng Đồng Nai",Công ty Cổ phần Dịch vụ Cảng Đồng Nai,60.640.869.191,44.985.361.399,60640869191.0,44985361399.0
Công ty Cổ phần Tiếp vận số 1 Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Tiếp vận số 1 Đồng Nai",Công ty Cổ phần Tiếp vận số 1 Đồng Nai,44.192.177.092,39.184.603.678,44192177092.0,39184603678.0
Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai",Công ty Cổ phần Dịch vụ và Xây dựngCấp nước Đồng Nai,15.187.265.315,75.094.277.778,15187265315.0,75094277778.0
Công ty TNHH Tiên Triết,"Mua hàng hóa, dịch vụ: > Công ty TNHH Tiên Triết",Công ty TNHH Tiên Triết,5.444.394.248,4.764.720.328,5444394248.0,4764720328.0
Công ty Cổ phần Căng Long Thành,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Căng Long Thành",Công ty Cổ phần Căng Long Thành,415.742.130,414.341.140,415742130.0,414341140.0
Công ty Cổ phần Xây dựng Dân dụngCông nghiệp Số 1 Đồng Nai,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Xây dựng Dân dụngCông nghiệp Số 1 Đồng Nai",Công ty Cổ phần Xây dựng Dân dụngCông nghiệp Số 1 Đồng Nai,-,2.819.728.182,,2819728182.0
Công ty Cổ phần Xây Lắp Sonacons,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Xây Lắp Sonacons",Công ty Cổ phần Xây Lắp Sonacons,-,2.262.942.986,,2262942986.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Mua hàng hóa, dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi",Trường Cao đẳng Công nghệ và Quản trị Sonadezi,24.000.000,344.590.000,24000000.0,344590000.0
Công ty Cổ phần Sanki Sonadezi,"Mua hàng hóa, dịch vụ: > Công ty Cổ phần Sanki Sonadezi",Công ty Cổ phần Sanki Sonadezi,428.250.000,-,428250000.0,
Cộng,"Mua hàng hóa, dịch vụ: > Cộng",Cộng,187.173.548.923,189.970.410.037,187173548923.0,189970410037.0
