row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2018VND_1,numeric__Năm 2018VND,numeric__Năm 2018VND_1
,,,(Được báo cáo lại),(Đã được báo cáotrước đây),,
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,980.209.829.523,953.443.226.104,980209829523.0,953443226104.0
Khấu hao TSCĐ và BĐSĐT,Khấu hao TSCĐ và BĐSĐT,Khấu hao TSCĐ và BĐSĐT,589.690.258.293,589.570.250.862,589690258293.0,589570250862.0
"Tăng, giảm các khoản phải trả (không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)","Tăng, giảm các khoản phải trả (không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)","Tăng, giảm các khoản phải trả (không kể lãi vayphải trả, thuế thu nhập doanh nghiệp phải nộp)",666.404.609.792,667.126.529.067,666404609792.0,667126529067.0
Tăng giảm chi phí trả trước,Tăng giảm chi phí trả trước,Tăng giảm chi phí trả trước,(2.658.987.579),15.918.281.863,-2658987579.0,15918281863.0
"Tiền chỉ để mua sắm, xây dựng TSCĐ và các tàisản dài hạn khác","Tiền chỉ để mua sắm, xây dựng TSCĐ và các tàisản dài hạn khác","Tiền chỉ để mua sắm, xây dựng TSCĐ và các tàisản dài hạn khác",(1.420.243.834.244),(1.412.656.412.111),-1420243834244.0,-1412656412111.0
