row_label_raw,row_label_full,col_0,Tại ngày31/12/2019,Tại ngày01/01/2019,numeric__Tại ngày31/12/2019,numeric__Tại ngày01/01/2019
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"109.918,27","293.177,09",109918.27,293177.09
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
Nợ khó đòi đã xử lý,Ngoại tệ các loại: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,8.620.208.452,7.013.215.899,8620208452.0,7013215899.0
