row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,Các khoản chi phí bán hàng phát sinh trong năm,,
Chi phí hỗ trợ lãi suất,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,94.254.105.382,-,94254105382.0,
"Chi phí thường, hoa hồng đại lý","Các khoản chi phí bán hàng phát sinh trong năm > Chi phí thường, hoa hồng đại lý","Chi phí thường, hoa hồng đại lý",80.205.907.311,14.217.104.618,80205907311.0,14217104618.0
Chi phí quảng cáo,Các khoản chi phí bán hàng phát sinh trong năm > Chi phí quảng cáo,Chi phí quảng cáo,797.320.000,11.280.334.000,797320000.0,11280334000.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng phát sinh trong năm > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,7.965.689.147,6.977.070.527,7965689147.0,6977070527.0
,,,183.223.021.840,32.474.509.145,183223021840.0,32474509145.0
Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm,,
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,15.117.337.622,8.562.100.069,15117337622.0,8562100069.0
Chi phí nhân viên,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí nhân viên,Chi phí nhân viên,4.827.259.574,924.545.803,4827259574.0,924545803.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,5.356.915.210,4.424.845.980,5356915210.0,4424845980.0
Các chi phí khác,Các khoản chi phí quản lý doanh nghiệp phát sinh trong năm > Các chi phí khác,Các chi phí khác,4.136.739.213,984.137.177,4136739213.0,984137177.0
,,,29.438.251.619,14.895.629.029,29438251619.0,14895629029.0
