row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,287.018.160.652,11.135.133.487,287018160652.0,11135133487.0
- Dự án Sunshine City,- Dự án Sunshine City,- Dự án Sunshine City,259.214.630.617,-,259214630617.0,
- Dự án Sunshine Center,- Dự án Sunshine Center,- Dự án Sunshine Center,27.803.530.035,11.135.133.487,27803530035.0,11135133487.0
Bà Vũ Thị Tuyết (i),Bà Vũ Thị Tuyết (i),Bà Vũ Thị Tuyết (i),20.362.790.657,-,20362790657.0,
Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,Công ty Cổ phần Vimeco,3.876.174.044,3.876.174.044,3876174044.0,3876174044.0
Công ty TNHH Đầu Tư Xây dựng và Kinh doanh Thương mại Hoàng An (ii),Công ty TNHH Đầu Tư Xây dựng và Kinh doanh Thương mại Hoàng An (ii),Công ty TNHH Đầu Tư Xây dựng và Kinh doanh Thương mại Hoàng An (ii),-,698.815.600.000,,698815600000.0
Công ty TNHH Kiến trúc Xây dựng Việt Mỹ (ii),Công ty TNHH Kiến trúc Xây dựng Việt Mỹ (ii),Công ty TNHH Kiến trúc Xây dựng Việt Mỹ (ii),-,498.036.000.000,,498036000000.0
Công ty TNHH Tư vấn Đầu tư Nguyên Bình (ii),Công ty TNHH Tư vấn Đầu tư Nguyên Bình (ii),Công ty TNHH Tư vấn Đầu tư Nguyên Bình (ii),-,298.821.600.000,,298821600000.0
Khác,Khác,Khác,6.253.005.976,827.536.295,6253005976.0,827536295.0
,,,317.510.131.329,1.511.512.043.826,317510131329.0,1511512043826.0
Trong đó: Phải thu khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 36),Trong đó: Phải thu khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 36),Trong đó: Phải thu khách hàng là các bên liên quan (Chi tiết tại Thuyết minh số 36),5.760.143.133,1.050.000.000,5760143133.0,1050000000.0
