row_label_raw,row_label_full,Công ty Cổ phần Tập đoàn Sunshine,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,numeric__Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt
Công ty Cổ phần Sunshine Homes,Công ty Cổ phần Sunshine Homes,Công ty Cổ phần Sunshine Homes,Công ty cùng cổ đông góp vốn/liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Sao Ánh Dương,Công ty Cổ phần Sao Ánh Dương,Công ty Cổ phần Sao Ánh Dương,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Đầu tư Thương mại Sunshine Tech,Công ty Cổ phần Đầu tư Thương mại Sunshine Tech,Công ty Cổ phần Đầu tư Thương mại Sunshine Tech,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Quản lý và Vận hành S-Service,Công ty Cổ phần Quản lý và Vận hành S-Service,Công ty Cổ phần Quản lý và Vận hành S-Service,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Đầu tư Xây dựng Phú Thương,Công ty Cổ phần Đầu tư Xây dựng Phú Thương,Công ty Cổ phần Đầu tư Xây dựng Phú Thương,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Kinh doanh Nhà Sunshine,Công ty Cổ phần Kinh doanh Nhà Sunshine,Công ty Cổ phần Kinh doanh Nhà Sunshine,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Dịch vụ và Truyền thông S-Media,Công ty Cổ phần Dịch vụ và Truyền thông S-Media,Công ty Cổ phần Dịch vụ và Truyền thông S-Media,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Sunshine AM,Công ty Cổ phần Sunshine AM,Công ty Cổ phần Sunshine AM,Công ty liên kết,
Công ty Cổ phần Tập đoàn Sunshine Sài Gòn,Công ty Cổ phần Tập đoàn Sunshine Sài Gòn,Công ty Cổ phần Tập đoàn Sunshine Sài Gòn,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Dịch vụ Thương mại S-Mart,Công ty Cổ phần Dịch vụ Thương mại S-Mart,Công ty Cổ phần Dịch vụ Thương mại S-Mart,Công ty cùng cổ đông góp vốn,
Công ty Cổ phần Marina 3,Công ty Cổ phần Marina 3,Công ty Cổ phần Marina 3,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Xây dựng SCG,Công ty Cổ phần Xây dựng SCG,Công ty Cổ phần Xây dựng SCG,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty TNHH Đầu tư Giáo dục Phú Thương,Công ty TNHH Đầu tư Giáo dục Phú Thương,Công ty TNHH Đầu tư Giáo dục Phú Thương,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Sunshine Tây Hồ,Công ty Cổ phần Sunshine Tây Hồ,Công ty Cổ phần Sunshine Tây Hồ,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty TNHH Giáo dục Sunshine Maple bear,Công ty TNHH Giáo dục Sunshine Maple bear,Công ty TNHH Giáo dục Sunshine Maple bear,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty TNHH kinh doanh bất động sản Kinh Bắc,Công ty TNHH kinh doanh bất động sản Kinh Bắc,Công ty TNHH kinh doanh bất động sản Kinh Bắc,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty TNHH Kinh doanh Thương mại và Dịch vụ Sunshine Mart,Công ty TNHH Kinh doanh Thương mại và Dịch vụ Sunshine Mart,Công ty TNHH Kinh doanh Thương mại và Dịch vụ Sunshine Mart,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Vinaminco Khánh Hòa,Công ty Cổ phần Vinaminco Khánh Hòa,Công ty Cổ phần Vinaminco Khánh Hòa,Công ty liên quan đến cán bộ quản lý chủ chốt,
Công ty Cổ phần Đầu tư và Xây dựng Sunrise Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng Sunrise Việt Nam,Công ty Cổ phần Đầu tư và Xây dựng Sunrise Việt Nam,Công ty liên quan đến cán bộ quản lý chủ chốt,
