row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Phần lợi nhuận phát sinh trừ cố tức được chia,Số cuối năm > VNDGiá trị theo phương pháp vốn chủ sở hữu,Số đầu năm > Giá gốc,Số đầu năm > Phần lợi nhuận phát sinh trừ cố tức được chia,Số đầu năm > VNDGiá trị theo phương pháp vốn chủ sở hữu,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Phần lợi nhuận phát sinh trừ cố tức được chia,numeric__Số cuối năm > VNDGiá trị theo phương pháp vốn chủ sở hữu,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Phần lợi nhuận phát sinh trừ cố tức được chia,numeric__Số đầu năm > VNDGiá trị theo phương pháp vốn chủ sở hữu
Công ty Cổ phầnSunshine AM,Công ty Cổ phầnSunshine AM,Công ty Cổ phầnSunshine AM,840.250.000.000,27.284.182,840.277.284.182,-,-,-,840250000000.0,27284182.0,840277284182.0,,,
,,,840.250.000.000,27.284.182,840.277.284.182,-,-,-,840250000000.0,27284182.0,840277284182.0,,,
