row_label_raw,row_label_full,Trái phiếu phát hành theo mênh giá,Số cuối năm > Giá trị (VND) > 550.000.000.000,Số cuối năm > Lãi suất > 11%/năm,"Số cuối năm > Kỳ hạn > Kỳ hạn 12 tháng và 01 ngày.Gốc trái phiếu được hoàn trả vào thời điểm đáo hạn là ngày 28 tháng 11 năm 2021, lãi trái phiếu được trả định kỳ hàng quý.",Số đầu năm > Giá trị > -,Số đầu năm > Lãi suất > -,Số đầu năm > Kỳ hạn > -,numeric__Số cuối năm > Giá trị (VND) > 550.000.000.000,numeric__Số cuối năm > Lãi suất > 11%/năm,"numeric__Số cuối năm > Kỳ hạn > Kỳ hạn 12 tháng và 01 ngày.Gốc trái phiếu được hoàn trả vào thời điểm đáo hạn là ngày 28 tháng 11 năm 2021, lãi trái phiếu được trả định kỳ hàng quý.",numeric__Số đầu năm > Giá trị > -,numeric__Số đầu năm > Lãi suất > -,numeric__Số đầu năm > Kỳ hạn > -
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,(34.913.698.630),,,-,,,-34913698630.0,,,,,
,,,515.086.301.370,,,-,,,515086301370.0,,,,,
