row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,Thuyết minh,Năm nay > (13.217.517.662) > 439.331.953.874,Năm trước > (152.651.688.072) > 592.137.027.608,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (13.217.517.662) > 439.331.953.874,numeric__Năm trước > (152.651.688.072) > 592.137.027.608
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,74.444.096,(153.385.662),,,74444096.0,-153385662.0
70,70,70,Tiền và tương đương tiền cuối năm,5,426.188.880.308,439.331.953.874,,5.0,426188880308.0,439331953874.0
