row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",10.042.234.165.383,9.557.772.859.032,10042234165383.0,9557772859032.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.013.868.575.993,856.571.523.221,1013868575993.0,856571523221.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,656.089.881.583,639.207.743.578,656089881583.0,639207743578.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,582.066.007.356,442.802.648.826,582066007356.0,442802648826.0
Chi phí khác,Chi phí khác,Chi phí khác,398.423.579.489,353.967.729.016,398423579489.0,353967729016.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,12.692.682.209.804,11.850.322.503.673,12692682209804.0,11850322503673.0
