row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),Chiết khấu thương mại chưa xuất hóa đơn (*),209.894.180.949,162.563.905.825,209894180949.0,162563905825.0
Người mua trả tiền trước liên quan đến các dự án bất động sản,Người mua trả tiền trước liên quan đến các dự án bất động sản,Người mua trả tiền trước liên quan đến các dự án bất động sản,63.890.694.416,-,63890694416.0,
Người mua trả tiền trước khác,Người mua trả tiền trước khác,Người mua trả tiền trước khác,79.891.424.270,44.853.881.797,79891424270.0,44853881797.0
Bên liên quan trả tiền trước,Bên liên quan trả tiền trước,Bên liên quan trả tiền trước,1.053.000.000,-,1053000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,354.729.299.635,207.417.787.622,354729299635.0,207417787622.0
