row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,7.907.672.405.533,7.355.476.127.696,,,7907672405533.0,7355476127696.0
310,310,310,I. Nợ ngắn hạn,,6.646.289.319.376,6.420.694.102.809,,,6646289319376.0,6420694102809.0
311,311,311,1. Phải trả người bán ngắn hạn,18.1,872.127.002.105,762.647.490.938,,181.0,872127002105.0,762647490938.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18.2,354.729.299.635,207.417.787.622,,182.0,354729299635.0,207417787622.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,111.547.715.060,100.250.908.048,,19.0,111547715060.0,100250908048.0
314,314,314,4. Phải trả người lao động,,129.327.678.417,86.273.324.190,,,129327678417.0,86273324190.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,38.493.294.108,53.127.382.836,,20.0,38493294108.0,53127382836.0
319,319,319,6. Phải trả ngắn hạn khác,21,197.287.282.506,268.999.354.474,,21.0,197287282506.0,268999354474.0
320,320,320,7. Vay và nợ thuê tài chính ngắn hạn,22,4.770.217.749.715,4.928.462.261.794,,22.0,4770217749715.0,4928462261794.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",23,172.559.297.830,13.515.592.907,,23.0,172559297830.0,13515592907.0
330,330,330,II. Nợ dài hạn,,1.261.383.086.157,934.782.024.887,,,1261383086157.0,934782024887.0
337,337,337,1. Phải trả dài hạn khác,21,154.941.631.833,170.485.163.490,,21.0,154941631833.0,170485163490.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,22,1.106.441.454.324,764.296.861.397,,22.0,1106441454324.0,764296861397.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.069.062.498.527,6.766.079.699.901,,,8069062498527.0,6766079699901.0
410,410,410,I. Vốn chủ sở hữu,24.1,8.069.062.498.527,6.766.079.699.901,,241.0,8069062498527.0,6766079699901.0
411,411,411,1. Vốn cổ phần,,3.848.666.670.000,3.346.691.450.000,,,3848666670000.0,3346691450000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.848.666.670.000,3.346.691.450.000,,,3848666670000.0,3346691450000.0
412,412,412,2. Thặng dư vốn cổ phần,,821.521.222.221,821.521.222.221,,,821521222221.0,821521222221.0
418,418,418,3. Quỹ đầu tư phát triển,,1.888.123.714.274,1.824.878.671.819,,,1888123714274.0,1824878671819.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,1.509.701.092.032,771.988.355.861,,,1509701092032.0,771988355861.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,2.933.093.406,2.904.603.406,,,2933093406.0,2904603406.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,1.506.767.998.626,769.083.752.455,,,1506767998626.0,769083752455.0
429,429,429,5. Lợi ích cổ đông không kiểm soát,,1.049.800.000,1.000.000.000,,,1049800000.0,1000000000.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,15.976.734.904.060,14.121.555.827.597,,,15976734904060.0,14121555827597.0
