row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,261.108.596.916,263.668.549.326,261108596916.0,263668549326.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,133.939.098,2.499.135.094,133939098.0,2499135094.0
Khác,Khác,Khác,-,8.477.423.164,,8477423164.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,261.242.536.014,274.645.107.584,261242536014.0,274645107584.0
