row_label_raw,row_label_full,"Doanh thu bán vàng, bạc và đồ trang sức",38.092.471.529.707,33.348.659.223.161,numeric__38.092.471.529.707,numeric__33.348.659.223.161
Doanh thu bán phụ kiện,Doanh thu bán phụ kiện,Doanh thu bán phụ kiện,63.625.784.731,71.543.206.059,63625784731.0,71543206059.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,76.303.869.612,61.406.525.733,76303869612.0,61406525733.0
,,,38.232.401.184.050,33.481.608.954.953,38232401184050.0,33481608954953.0
