row_label_raw,row_label_full,col_0,col_1,2024VND,2023VND,numeric__col_1,numeric__2024VND,numeric__2023VND
,,,,Lãi tiền gửi,47.062.108.860,,,47062108860.0
,,,,Lãi chênh lệch tỷ giá hối đoái đã thực hiện,28.163.954.930,,,28163954930.0
,,,,Lãi thuần do đánh giá lại các khoản có gốc ngoại tệ cuối kỳ,-,,,
,,,,Khác,341.374.734,,,341374734.0
,,,,,75.567.438.524,,,75567438524.0
31,31,31,CHI PHÍ TÀI CHÍNH,,,,,
31,31,31,CHI PHÍ TÀI CHÍNH,,2024VND,,,
31,31 > 31,31,Chi phí lãi vay,46.775.305.829,118.568.804.103,,46775305829.0,118568804103.0
31,31 > 31,31,Lỗ chênh lệch tỷ giá hối đoái đã thực hiện,26.714.637.407,7.905.772.415,,26714637407.0,7905772415.0
31,31 > 31,31,Lỗ thuần do đánh giá lại các khoản có gốc ngoại tệ cuối năm,140.360.327,-,,140360327.0,
31,31 > 31,31,Khác,19.986.477.388,16.106.104.122,,19986477388.0,16106104122.0
31,31 > 31,31,,93.616.780.951,142.580.680.640,,93616780951.0,142580680640.0
32,32,32,CHI PHÍ BÁN HÀNG,,,,,
32,32,32,CHI PHÍ BÁN HÀNG,,2024VND,,,
32,32 > 32,32,Chi phí nhân viên,1.824.493.303.698,1.572.636.131.525,,1824493303698.0,1572636131525.0
32,32 > 32,32,Chi phí thuê cửa hàng,417.814.334.455,384.532.942.236,,417814334455.0,384532942236.0
32,32 > 32,32,Chi phí dịch vụ mua ngoài,363.477.152.532,303.573.871.946,,363477152532.0,303573871946.0
32,32 > 32,32,"Chi phí quảng cáo, tiếp thị",293.273.497.553,291.677.340.387,,293273497553.0,291677340387.0
32,32 > 32,32,"Chi phí công cụ, dụng cụ",192.128.526.094,179.897.374.491,,192128526094.0,179897374491.0
32,32 > 32,32,Chi phí khấu hao TSCĐ,22.258.443.132,21.514.611.498,,22258443132.0,21514611498.0
32,32 > 32,32,Khác,94.129.433.710,81.937.197.719,,94129433710.0,81937197719.0
32,32 > 32,32,,3.207.574.691.174,2.835.769.469.802,,3207574691174.0,2835769469802.0
