row_label_raw,row_label_full,col_0,2024 > Giá gốc VND,2024 > Giá trị hợp lý VND,2024 > Dự phòng VND,2023 > Giá gốc VND,2023 > Giá trị hợp lý VND,2023 > Dự phòng VND,numeric__2024 > Giá gốc VND,numeric__2024 > Giá trị hợp lý VND,numeric__2024 > Dự phòng VND,numeric__2023 > Giá gốc VND,numeric__2023 > Giá trị hợp lý VND,numeric__2023 > Dự phòng VND
Ngân hàng TMCP Đông Á (**),Ngân hàng TMCP Đông Á (**),Ngân hàng TMCP Đông Á (**),395.271.613.400,(*),(395.271.613.400),395.271.613.400,(*),(395.271.613.400),395271613400.0,,-395271613400.0,395271613400.0,,-395271613400.0
Công ty Cổ phần Người Bạn Vàng,Công ty Cổ phần Người Bạn Vàng,Công ty Cổ phần Người Bạn Vàng,3.980.000.000,(*),-,3.980.000.000,(*),-,3980000000.0,,,3980000000.0,,
,,,399.251.613.400,,(395.271.613.400),399.251.613.400,,(395.271.613.400),399251613400.0,,-395271613400.0,399251613400.0,,-395271613400.0
