row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày,Năm tài chính kết thúc ngày_1,numeric__Năm tài chính kết thúc ngày,numeric__Năm tài chính kết thúc ngày_1
,,,31.12.2024VND,31.12.2023VND,,
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),2.112.916.282.946,1.971.099.177.135,2112916282946.0,1971099177135.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi, quỹ hoạt động của Hội đồngQuản trị và quỹ khen thưởng Hội đồngQuản trị, lãnh đạo chủ chốt (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi, quỹ hoạt động của Hội đồngQuản trị và quỹ khen thưởng Hội đồngQuản trị, lãnh đạo chủ chốt (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi, quỹ hoạt động của Hội đồngQuản trị và quỹ khen thưởng Hội đồngQuản trị, lãnh đạo chủ chốt (VND) (*)",(197.904.000.000),(187.976.942.399),-197904000000.0,-187976942399.0
,,,1.915.012.282.946,1.783.122.234.736,1915012282946.0,1783122234736.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu)Lãi cơ bản trên mỗi cổ phiếu (VND),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu)Lãi cơ bản trên mỗi cổ phiếu (VND),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu)Lãi cơ bản trên mỗi cổ phiếu (VND),335.193.6345.713,327.999.6295.436,3351936345713.0,3279996295436.0
