row_label_raw,row_label_full,col_0,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,,
Finesse Impex Limited,Bên thứ ba > Finesse Impex Limited,Finesse Impex Limited,111.236.653.589,111.236.653.589,62.986.047.881,62.986.047.881,111236653589.0,111236653589.0,62986047881.0,62986047881.0
Diarough (Hong Kong) Ltd,Bên thứ ba > Diarough (Hong Kong) Ltd,Diarough (Hong Kong) Ltd,74.206.861.072,74.206.861.072,14.607.949.495,14.607.949.495,74206861072.0,74206861072.0,14607949495.0,14607949495.0
Khác,Bên thứ ba > Khác,Khác,438.845.012.115,438.845.012.115,177.651.116.810,177.651.116.810,438845012115.0,438845012115.0,177651116810.0,177651116810.0
Bên liên quan (Thuyết minh 37(b)),Bên thứ ba > Bên liên quan (Thuyết minh 37(b)),Bên liên quan (Thuyết minh 37(b)),2.571.372,2.571.372,2.059.836.621,2.059.836.621,2571372.0,2571372.0,2059836621.0,2059836621.0
,,,624.291.098.148,624.291.098.148,257.304.950.807,257.304.950.807,624291098148.0,624291098148.0,257304950807.0,257304950807.0
