row_label_raw,row_label_full,col_0,Tại ngày1.1.2024VND,Số phải nộptrong nămVND,Số đã thực nộp/cấn trừ trong nămVND,Tại ngày31.12.2024VND,numeric__Tại ngày1.1.2024VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộp/cấn trừ trong nămVND,numeric__Tại ngày31.12.2024VND
Thuế GTGT,Thuế GTGT,Thuế GTGT,7.072.450.992,873.078.478.074,(815.200.447.237),64.950.481.829,7072450992.0,873078478074.0,-815200447237.0,64950481829.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,302.686.624.083,615.476.890.636,(555.484.436.785),362.679.077.934,302686624083.0,615476890636.0,-555484436785.0,362679077934.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,29.004.488.687,242.271.757.437,(254.767.355.210),16.508.890.914,29004488687.0,242271757437.0,-254767355210.0,16508890914.0
Khác,Khác,Khác,5.494.490.897,6.692.711.717,(7.628.369.979),4.558.832.635,5494490897.0,6692711717.0,-7628369979.0,4558832635.0
,,,344.258.054.659,1.737.519.837.864,(1.633.080.609.211),448.697.283.312,344258054659.0,1737519837864.0,-1633080609211.0,448697283312.0
