row_label_raw,row_label_full,Phải thu do chênh lệch giữa giá trị hợp lý của các khoản đầu tư và phần vốn góp trong công ty liên kết,31/12/2018VND > 277.230.733.543,1/1/2018VND > 277.230.733.543,numeric__31/12/2018VND > 277.230.733.543,numeric__1/1/2018VND > 277.230.733.543
Phải thu về lãi tiền gửi,Phải thu về lãi tiền gửi,Phải thu về lãi tiền gửi,150.223.096.267,148.414.651.047,150223096267.0,148414651047.0
Phải thu về cổ tức,Phải thu về cổ tức,Phải thu về cổ tức,19.345.526.000,4.184.381.836,19345526000.0,4184381836.0
Phải thu khác,Phải thu khác,Phải thu khác,26.951.136.376,38.909.644.549,26951136376.0,38909644549.0
,,,473.750.492.186,468.739.410.975,473750492186.0,468739410975.0
